gutenberg_id,text,title
345,,Dracula
345,"""You didn't have any key?""",Dracula
345,,Dracula
345,"""Never used no key nor nothink. The old gent, he opened the door 'isself",Dracula
345,an' shut it again when I druv off. I don't remember the last time--but,Dracula
345,"that was the beer.""",Dracula
345,,Dracula
345,"""And you can't remember the number of the house?""",Dracula
345,,Dracula
345,"""No, sir. But ye needn't have no difficulty about that. It's a 'igh 'un",Dracula
345,"with a stone front with a bow on it, an' 'igh steps up to the door. I",Dracula
345,"know them steps, 'avin' 'ad to carry the boxes up with three loafers",Dracula
345,"what come round to earn a copper. The old gent give them shillin's, an'",Dracula
345,"they seein' they got so much, they wanted more; but 'e took one of them",Dracula
345,"by the shoulder and was like to throw 'im down the steps, till the lot",Dracula
345,"of them went away cussin'."" I thought that with this description I could",Dracula
345,"find the house, so, having paid my friend for his information, I started",Dracula
345,off for Piccadilly. I had gained a new painful experience; the Count,Dracula
345,"could, it was evident, handle the earth-boxes himself. If so, time was",Dracula
345,"precious; for, now that he had achieved a certain amount of",Dracula
345,"distribution, he could, by choosing his own time, complete the task",Dracula
345,"unobserved. At Piccadilly Circus I discharged my cab, and walked",Dracula
345,westward; beyond the Junior Constitutional I came across the house,Dracula
345,"described, and was satisfied that this was the next of the lairs",Dracula
345,arranged by Dracula. The house looked as though it had been long,Dracula
345,"untenanted. The windows were encrusted with dust, and the shutters were",Dracula
345,"up. All the framework was black with time, and from the iron the paint",Dracula
345,had mostly scaled away. It was evident that up to lately there had been,Dracula
345,"a large notice-board in front of the balcony; it had, however, been",Dracula
345,"roughly torn away, the uprights which had supported it still remaining.",Dracula
345,"Behind the rails of the balcony I saw there were some loose boards,",Dracula
345,whose raw edges looked white. I would have given a good deal to have,Dracula
345,"been able to see the notice-board intact, as it would, perhaps, have",Dracula
345,given some clue to the ownership of the house. I remembered my,Dracula
345,"experience of the investigation and purchase of Carfax, and I could not",Dracula
345,but feel that if I could find the former owner there might be some means,Dracula
345,discovered of gaining access to the house.,Dracula
345,,Dracula
345,"There was at present nothing to be learned from the Piccadilly side, and",Dracula
345,nothing could be done; so I went round to the back to see if anything,Dracula
345,"could be gathered from this quarter. The mews were active, the",Dracula
345,Piccadilly houses being mostly in occupation. I asked one or two of the,Dracula
345,grooms and helpers whom I saw around if they could tell me anything,Dracula
345,about the empty house. One of them said that he heard it had lately been,Dracula
345,"taken, but he couldn't say from whom. He told me, however, that up to",Dracula
345,"very lately there had been a notice-board of ""For Sale"" up, and that",Dracula
345,"perhaps Mitchell, Sons, & Candy, the house agents, could tell me",Dracula
345,"something, as he thought he remembered seeing the name of that firm on",Dracula
345,"the board. I did not wish to seem too eager, or to let my informant know",Dracula
345,"or guess too much, so, thanking him in the usual manner, I strolled",Dracula
345,"away. It was now growing dusk, and the autumn night was closing in, so I",Dracula
345,"did not lose any time. Having learned the address of Mitchell, Sons, &",Dracula
345,"Candy from a directory at the Berkeley, I was soon at their office in",Dracula
345,Sackville Street.,Dracula
345,,Dracula
345,"The gentleman who saw me was particularly suave in manner, but",Dracula
345,uncommunicative in equal proportion. Having once told me that the,Dracula
345,Piccadilly house--which throughout our interview he called a,Dracula
345,"""mansion""--was sold, he considered my business as concluded. When I",Dracula
345,"asked who had purchased it, he opened his eyes a thought wider, and",Dracula
345,paused a few seconds before replying:--,Dracula
345,,Dracula
345,"""It is sold, sir.""",Dracula
345,,Dracula
345,"""Pardon me,"" I said, with equal politeness, ""but I have a special reason",Dracula
345,"for wishing to know who purchased it.""",Dracula
345,,Dracula
345,"Again he paused longer, and raised his eyebrows still more. ""It is sold,",Dracula
345,"sir,"" was again his laconic reply.",Dracula
345,,Dracula
345,"""Surely,"" I said, ""you do not mind letting me know so much.""",Dracula
345,,Dracula
345,"""But I do mind,"" he answered. ""The affairs of their clients are",Dracula
345,"absolutely safe in the hands of Mitchell, Sons, & Candy."" This was",Dracula
345,"manifestly a prig of the first water, and there was no use arguing with",Dracula
345,"him. I thought I had best meet him on his own ground, so I said:--",Dracula
345,,Dracula
345,"""Your clients, sir, are happy in having so resolute a guardian of their",Dracula
345,"confidence. I am myself a professional man."" Here I handed him my card.",Dracula
345,"""In this instance I am not prompted by curiosity; I act on the part of",Dracula
345,"Lord Godalming, who wishes to know something of the property which was,",Dracula
345,"he understood, lately for sale."" These words put a different complexion",Dracula
345,on affairs. He said:--,Dracula
345,,Dracula
345,"""I would like to oblige you if I could, Mr. Harker, and especially would",Dracula
345,I like to oblige his lordship. We once carried out a small matter of,Dracula
345,renting some chambers for him when he was the Honourable Arthur,Dracula
345,Holmwood. If you will let me have his lordship's address I will consult,Dracula
345,"the House on the subject, and will, in any case, communicate with his",Dracula
345,lordship by to-night's post. It will be a pleasure if we can so far,Dracula
345,deviate from our rules as to give the required information to his,Dracula
345,"lordship.""",Dracula
345,,Dracula
345,"I wanted to secure a friend, and not to make an enemy, so I thanked him,",Dracula
345,"gave the address at Dr. Seward's and came away. It was now dark, and I",Dracula
345,was tired and hungry. I got a cup of tea at the Aërated Bread Company,Dracula
345,and came down to Purfleet by the next train.,Dracula
345,,Dracula
345,"I found all the others at home. Mina was looking tired and pale, but she",Dracula
345,"made a gallant effort to be bright and cheerful, it wrung my heart to",Dracula
345,think that I had had to keep anything from her and so caused her,Dracula
345,"inquietude. Thank God, this will be the last night of her looking on at",Dracula
345,"our conferences, and feeling the sting of our not showing our",Dracula
345,confidence. It took all my courage to hold to the wise resolution of,Dracula
345,keeping her out of our grim task. She seems somehow more reconciled; or,Dracula
345,"else the very subject seems to have become repugnant to her, for when",Dracula
345,any accidental allusion is made she actually shudders. I am glad we,Dracula
345,"made our resolution in time, as with such a feeling as this, our growing",Dracula
345,knowledge would be torture to her.,Dracula
345,,Dracula
345,I could not tell the others of the day's discovery till we were alone;,Dracula
345,so after dinner--followed by a little music to save appearances even,Dracula
345,amongst ourselves--I took Mina to her room and left her to go to bed.,Dracula
345,"The dear girl was more affectionate with me than ever, and clung to me",Dracula
345,as though she would detain me; but there was much to be talked of and I,Dracula
345,"came away. Thank God, the ceasing of telling things has made no",Dracula
345,difference between us.,Dracula
345,,Dracula
345,When I came down again I found the others all gathered round the fire in,Dracula
345,"the study. In the train I had written my diary so far, and simply read",Dracula
345,it off to them as the best means of letting them get abreast of my own,Dracula
345,information; when I had finished Van Helsing said:--,Dracula
345,,Dracula
345,"""This has been a great day's work, friend Jonathan. Doubtless we are on",Dracula
345,"the track of the missing boxes. If we find them all in that house, then",Dracula
345,"our work is near the end. But if there be some missing, we must search",Dracula
345,"until we find them. Then shall we make our final _coup_, and hunt the",Dracula
345,"wretch to his real death."" We all sat silent awhile and all at once Mr.",Dracula
345,Morris spoke:--,Dracula
345,,Dracula
345,"""Say! how are we going to get into that house?""",Dracula
345,,Dracula
345,"""We got into the other,"" answered Lord Godalming quickly.",Dracula
345,,Dracula
345,"""But, Art, this is different. We broke house at Carfax, but we had night",Dracula
345,and a walled park to protect us. It will be a mighty different thing to,Dracula
345,"commit burglary in Piccadilly, either by day or night. I confess I don't",Dracula
345,see how we are going to get in unless that agency duck can find us a key,Dracula
345,of some sort; perhaps we shall know when you get his letter in the,Dracula
345,"morning."" Lord Godalming's brows contracted, and he stood up and walked",Dracula
345,"about the room. By-and-by he stopped and said, turning from one to",Dracula
345,another of us:--,Dracula
345,,Dracula
345,"""Quincey's head is level. This burglary business is getting serious; we",Dracula
345,got off once all right; but we have now a rare job on hand--unless we,Dracula
345,"can find the Count's key basket.""",Dracula
345,,Dracula
345,"As nothing could well be done before morning, and as it would be at",Dracula
345,"least advisable to wait till Lord Godalming should hear from Mitchell's,",Dracula
345,we decided not to take any active step before breakfast time. For a good,Dracula
345,"while we sat and smoked, discussing the matter in its various lights and",Dracula
345,bearings; I took the opportunity of bringing this diary right up to the,Dracula
345,moment. I am very sleepy and shall go to bed....,Dracula
345,,Dracula
345,Just a line. Mina sleeps soundly and her breathing is regular. Her,Dracula
345,"forehead is puckered up into little wrinkles, as though she thinks even",Dracula
345,"in her sleep. She is still too pale, but does not look so haggard as she",Dracula
345,"did this morning. To-morrow will, I hope, mend all this; she will be",Dracula
345,"herself at home in Exeter. Oh, but I am sleepy!",Dracula
345,,Dracula
345,,Dracula
345,_Dr. Seward's Diary._,Dracula
345,,Dracula
345,_1 October._--I am puzzled afresh about Renfield. His moods change so,Dracula
345,"rapidly that I find it difficult to keep touch of them, and as they",Dracula
345,"always mean something more than his own well-being, they form a more",Dracula
345,"than interesting study. This morning, when I went to see him after his",Dracula
345,"repulse of Van Helsing, his manner was that of a man commanding destiny.",Dracula
345,"He was, in fact, commanding destiny--subjectively. He did not really",Dracula
345,care for any of the things of mere earth; he was in the clouds and,Dracula
345,looked down on all the weaknesses and wants of us poor mortals. I,Dracula
345,"thought I would improve the occasion and learn something, so I asked",Dracula
345,him:--,Dracula
345,,Dracula
345,"""What about the flies these times?"" He smiled on me in quite a superior",Dracula
345,sort of way--such a smile as would have become the face of Malvolio--as,Dracula
345,he answered me:--,Dracula
345,,Dracula
345,"""The fly, my dear sir, has one striking feature; its wings are typical",Dracula
345,of the aërial powers of the psychic faculties. The ancients did well,Dracula
345,"when they typified the soul as a butterfly!""",Dracula
345,,Dracula
345,"I thought I would push his analogy to its utmost logically, so I said",Dracula
345,quickly:--,Dracula
345,,Dracula
345,"""Oh, it is a soul you are after now, is it?"" His madness foiled his",Dracula
345,"reason, and a puzzled look spread over his face as, shaking his head",Dracula
345,"with a decision which I had but seldom seen in him, he said:--",Dracula
345,,Dracula
345,"""Oh, no, oh no! I want no souls. Life is all I want."" Here he brightened",Dracula
345,"up; ""I am pretty indifferent about it at present. Life is all right; I",Dracula
345,"have all I want. You must get a new patient, doctor, if you wish to",Dracula
345,"study zoöphagy!""",Dracula
345,,Dracula
345,"This puzzled me a little, so I drew him on:--",Dracula
345,,Dracula
345,"""Then you command life; you are a god, I suppose?"" He smiled with an",Dracula
345,ineffably benign superiority.,Dracula
345,,Dracula
345,"""Oh no! Far be it from me to arrogate to myself the attributes of the",Dracula
345,Deity. I am not even concerned in His especially spiritual doings. If I,Dracula
345,"may state my intellectual position I am, so far as concerns things",Dracula
345,"purely terrestrial, somewhat in the position which Enoch occupied",Dracula
345,"spiritually!"" This was a poser to me. I could not at the moment recall",Dracula
345,"Enoch's appositeness; so I had to ask a simple question, though I felt",Dracula
345,that by so doing I was lowering myself in the eyes of the lunatic:--,Dracula
345,,Dracula
345,"""And why with Enoch?""",Dracula
345,,Dracula
345,"""Because he walked with God."" I could not see the analogy, but did not",Dracula
345,like to admit it; so I harked back to what he had denied:--,Dracula
345,,Dracula
345,"""So you don't care about life and you don't want souls. Why not?"" I put",Dracula
345,"my question quickly and somewhat sternly, on purpose to disconcert him.",Dracula
345,The effort succeeded; for an instant he unconsciously relapsed into his,Dracula
345,"old servile manner, bent low before me, and actually fawned upon me as",Dracula
345,he replied:--,Dracula
345,,Dracula
345,"""I don't want any souls, indeed, indeed! I don't. I couldn't use them if",Dracula
345,I had them; they would be no manner of use to me. I couldn't eat them,Dracula
345,"or----"" He suddenly stopped and the old cunning look spread over his",Dracula
345,"face, like a wind-sweep on the surface of the water. ""And doctor, as to",Dracula
345,"life, what is it after all? When you've got all you require, and you",Dracula
345,"know that you will never want, that is all. I have friends--good",Dracula
345,"friends--like you, Dr. Seward""; this was said with a leer of",Dracula
345,"inexpressible cunning. ""I know that I shall never lack the means of",Dracula
345,"life!""",Dracula
345,,Dracula
345,I think that through the cloudiness of his insanity he saw some,Dracula
345,"antagonism in me, for he at once fell back on the last refuge of such as",Dracula
345,he--a dogged silence. After a short time I saw that for the present it,Dracula
345,"was useless to speak to him. He was sulky, and so I came away.",Dracula
345,,Dracula
345,Later in the day he sent for me. Ordinarily I would not have come,Dracula
345,"without special reason, but just at present I am so interested in him",Dracula
345,"that I would gladly make an effort. Besides, I am glad to have anything",Dracula
345,"to help to pass the time. Harker is out, following up clues; and so are",Dracula
345,Lord Godalming and Quincey. Van Helsing sits in my study poring over the,Dracula
345,record prepared by the Harkers; he seems to think that by accurate,Dracula
345,knowledge of all details he will light upon some clue. He does not wish,Dracula
345,"to be disturbed in the work, without cause. I would have taken him with",Dracula
345,"me to see the patient, only I thought that after his last repulse he",Dracula
345,might not care to go again. There was also another reason: Renfield,Dracula
345,might not speak so freely before a third person as when he and I were,Dracula
345,alone.,Dracula
345,,Dracula
345,"I found him sitting out in the middle of the floor on his stool, a pose",Dracula
345,which is generally indicative of some mental energy on his part. When I,Dracula
345,"came in, he said at once, as though the question had been waiting on his",Dracula
345,lips:--,Dracula
345,,Dracula
345,"""What about souls?"" It was evident then that my surmise had been",Dracula
345,"correct. Unconscious cerebration was doing its work, even with the",Dracula
345,"lunatic. I determined to have the matter out. ""What about them",Dracula
345,"yourself?"" I asked. He did not reply for a moment but looked all round",Dracula
345,"him, and up and down, as though he expected to find some inspiration for",Dracula
345,an answer.,Dracula
345,,Dracula
345,"""I don't want any souls!"" he said in a feeble, apologetic way. The",Dracula
345,"matter seemed preying on his mind, and so I determined to use it--to ""be",Dracula
345,"cruel only to be kind."" So I said:--",Dracula
345,,Dracula
345,"""You like life, and you want life?""",Dracula
345,,Dracula
345,"""Oh yes! but that is all right; you needn't worry about that!""",Dracula
345,,Dracula
345,"""But,"" I asked, ""how are we to get the life without getting the soul",Dracula
345,"also?"" This seemed to puzzle him, so I followed it up:--",Dracula
345,,Dracula
345,"""A nice time you'll have some time when you're flying out there, with",Dracula
345,the souls of thousands of flies and spiders and birds and cats buzzing,Dracula
345,"and twittering and miauing all round you. You've got their lives, you",Dracula
345,"know, and you must put up with their souls!"" Something seemed to affect",Dracula
345,"his imagination, for he put his fingers to his ears and shut his eyes,",Dracula
345,screwing them up tightly just as a small boy does when his face is being,Dracula
345,soaped. There was something pathetic in it that touched me; it also gave,Dracula
345,"me a lesson, for it seemed that before me was a child--only a child,",Dracula
345,"though the features were worn, and the stubble on the jaws was white. It",Dracula
345,"was evident that he was undergoing some process of mental disturbance,",Dracula
345,"and, knowing how his past moods had interpreted things seemingly foreign",Dracula
345,"to himself, I thought I would enter into his mind as well as I could and",Dracula
345,"go with him. The first step was to restore confidence, so I asked him,",Dracula
345,speaking pretty loud so that he would hear me through his closed ears:--,Dracula
345,,Dracula
345,"""Would you like some sugar to get your flies round again?"" He seemed to",Dracula
345,"wake up all at once, and shook his head. With a laugh he replied:--",Dracula
345,,Dracula
345,"""Not much! flies are poor things, after all!"" After a pause he added,",Dracula
345,"""But I don't want their souls buzzing round me, all the same.""",Dracula
345,,Dracula
345,"""Or spiders?"" I went on.",Dracula
345,,Dracula
345,"""Blow spiders! What's the use of spiders? There isn't anything in them",Dracula
345,"to eat or""--he stopped suddenly, as though reminded of a forbidden",Dracula
345,topic.,Dracula
345,,Dracula
345,"""So, so!"" I thought to myself, ""this is the second time he has suddenly",Dracula
345,"stopped at the word 'drink'; what does it mean?"" Renfield seemed himself",Dracula
345,"aware of having made a lapse, for he hurried on, as though to distract",Dracula
345,my attention from it:--,Dracula
345,,Dracula
345,"""I don't take any stock at all in such matters. 'Rats and mice and such",Dracula
345,"small deer,' as Shakespeare has it, 'chicken-feed of the larder' they",Dracula
345,might be called. I'm past all that sort of nonsense. You might as well,Dracula
345,"ask a man to eat molecules with a pair of chop-sticks, as to try to",Dracula
345,"interest me about the lesser carnivora, when I know of what is before",Dracula
345,"me.""",Dracula
345,,Dracula
345,"""I see,"" I said. ""You want big things that you can make your teeth meet",Dracula
345,"in? How would you like to breakfast on elephant?""",Dracula
345,,Dracula
345,"""What ridiculous nonsense you are talking!"" He was getting too wide",Dracula
345,"awake, so I thought I would press him hard. ""I wonder,"" I said",Dracula
345,"reflectively, ""what an elephant's soul is like!""",Dracula
345,,Dracula
345,"The effect I desired was obtained, for he at once fell from his",Dracula
345,high-horse and became a child again.,Dracula
345,,Dracula
345,"""I don't want an elephant's soul, or any soul at all!"" he said. For a",Dracula
345,"few moments he sat despondently. Suddenly he jumped to his feet, with",Dracula
345,"his eyes blazing and all the signs of intense cerebral excitement. ""To",Dracula
345,"hell with you and your souls!"" he shouted. ""Why do you plague me about",Dracula
345,"souls? Haven't I got enough to worry, and pain, and distract me already,",Dracula
345,"without thinking of souls!"" He looked so hostile that I thought he was",Dracula
345,"in for another homicidal fit, so I blew my whistle. The instant,",Dracula
345,"however, that I did so he became calm, and said apologetically:--",Dracula
345,,Dracula
345,"""Forgive me, Doctor; I forgot myself. You do not need any help. I am so",Dracula
345,worried in my mind that I am apt to be irritable. If you only knew the,Dracula
345,"problem I have to face, and that I am working out, you would pity, and",Dracula
345,"tolerate, and pardon me. Pray do not put me in a strait-waistcoat. I",Dracula
345,want to think and I cannot think freely when my body is confined. I am,Dracula
345,"sure you will understand!"" He had evidently self-control; so when the",Dracula
345,"attendants came I told them not to mind, and they withdrew. Renfield",Dracula
345,"watched them go; when the door was closed he said, with considerable",Dracula
345,dignity and sweetness:--,Dracula
345,,Dracula
345,"""Dr. Seward, you have been very considerate towards me. Believe me that",Dracula
345,"I am very, very grateful to you!"" I thought it well to leave him in this",Dracula
345,"mood, and so I came away. There is certainly something to ponder over in",Dracula
345,this man's state. Several points seem to make what the American,Dracula
345,"interviewer calls ""a story,"" if one could only get them in proper order.",Dracula
345,Here they are:--,Dracula
345,,Dracula
345,"Will not mention ""drinking.""",Dracula
345,,Dracula
345,"Fears the thought of being burdened with the ""soul"" of anything.",Dracula
345,,Dracula
345,"Has no dread of wanting ""life"" in the future.",Dracula
345,,Dracula
345,"Despises the meaner forms of life altogether, though he dreads being",Dracula
345,haunted by their souls.,Dracula
345,,Dracula
345,Logically all these things point one way! he has assurance of some kind,Dracula
345,that he will acquire some higher life. He dreads the consequence--the,Dracula
345,burden of a soul. Then it is a human life he looks to!,Dracula
345,,Dracula
345,And the assurance--?,Dracula
345,,Dracula
345,"Merciful God! the Count has been to him, and there is some new scheme of",Dracula
345,terror afoot!,Dracula
345,,Dracula
345,       *       *       *       *       *,Dracula
345,,Dracula
345,_Later._--I went after my round to Van Helsing and told him my,Dracula
345,"suspicion. He grew very grave; and, after thinking the matter over for a",Dracula
345,while asked me to take him to Renfield. I did so. As we came to the door,Dracula
345,"we heard the lunatic within singing gaily, as he used to do in the time",Dracula
345,which now seems so long ago. When we entered we saw with amazement that,Dracula
345,"he had spread out his sugar as of old; the flies, lethargic with the",Dracula
345,"autumn, were beginning to buzz into the room. We tried to make him talk",Dracula
345,"of the subject of our previous conversation, but he would not attend. He",Dracula
345,"went on with his singing, just as though we had not been present. He had",Dracula
345,got a scrap of paper and was folding it into a note-book. We had to come,Dracula
345,away as ignorant as we went in.,Dracula
345,,Dracula
345,His is a curious case indeed; we must watch him to-night.,Dracula
345,,Dracula
345,,Dracula
345,"_Letter, Mitchell, Sons and Candy to Lord Godalming._",Dracula
345,,Dracula
345,"_""1 October._",Dracula
345,,Dracula
345,"""My Lord,",Dracula
345,,Dracula
345,"""We are at all times only too happy to meet your wishes. We beg, with",Dracula
345,"regard to the desire of your Lordship, expressed by Mr. Harker on your",Dracula
345,"behalf, to supply the following information concerning the sale and",Dracula
345,"purchase of No. 347, Piccadilly. The original vendors are the executors",Dracula
345,of the late Mr. Archibald Winter-Suffield. The purchaser is a foreign,Dracula
345,"nobleman, Count de Ville, who effected the purchase himself paying the",Dracula
345,"purchase money in notes 'over the counter,' if your Lordship will pardon",Dracula
345,us using so vulgar an expression. Beyond this we know nothing whatever,Dracula
345,of him.,Dracula
345,,Dracula
345,"""We are, my Lord,",Dracula
345,,Dracula
345,"""Your Lordship's humble servants,",Dracula
345,,Dracula
345,"""MITCHELL, SONS & CANDY.""",Dracula
345,,Dracula
345,,Dracula
345,_Dr. Seward's Diary._,Dracula
345,,Dracula
345,"_2 October._--I placed a man in the corridor last night, and told him to",Dracula
345,"make an accurate note of any sound he might hear from Renfield's room,",Dracula
345,and gave him instructions that if there should be anything strange he,Dracula
345,"was to call me. After dinner, when we had all gathered round the fire",Dracula
345,in the study--Mrs. Harker having gone to bed--we discussed the attempts,Dracula
345,"and discoveries of the day. Harker was the only one who had any result,",Dracula
345,and we are in great hopes that his clue may be an important one.,Dracula
345,,Dracula
345,Before going to bed I went round to the patient's room and looked in,Dracula
345,"through the observation trap. He was sleeping soundly, and his heart",Dracula
345,rose and fell with regular respiration.,Dracula
345,,Dracula
345,This morning the man on duty reported to me that a little after midnight,Dracula
345,he was restless and kept saying his prayers somewhat loudly. I asked him,Dracula
345,if that was all; he replied that it was all he heard. There was,Dracula
345,something about his manner so suspicious that I asked him point blank if,Dracula
345,"he had been asleep. He denied sleep, but admitted to having ""dozed"" for",Dracula
345,a while. It is too bad that men cannot be trusted unless they are,Dracula
345,watched.,Dracula
345,,Dracula
345,"To-day Harker is out following up his clue, and Art and Quincey are",Dracula
345,looking after horses. Godalming thinks that it will be well to have,Dracula
345,"horses always in readiness, for when we get the information which we",Dracula
345,seek there will be no time to lose. We must sterilise all the imported,Dracula
345,earth between sunrise and sunset; we shall thus catch the Count at his,Dracula
345,"weakest, and without a refuge to fly to. Van Helsing is off to the",Dracula
345,British Museum looking up some authorities on ancient medicine. The old,Dracula
345,"physicians took account of things which their followers do not accept,",Dracula
345,and the Professor is searching for witch and demon cures which may be,Dracula
345,useful to us later.,Dracula
345,,Dracula
345,I sometimes think we must be all mad and that we shall wake to sanity in,Dracula
345,strait-waistcoats.,Dracula
345,,Dracula
345,       *       *       *       *       *,Dracula
345,,Dracula
345,"_Later._--We have met again. We seem at last to be on the track, and our",Dracula
345,work of to-morrow may be the beginning of the end. I wonder if,Dracula
345,Renfield's quiet has anything to do with this. His moods have so,Dracula
345,"followed the doings of the Count, that the coming destruction of the",Dracula
345,monster may be carried to him in some subtle way. If we could only get,Dracula
345,"some hint as to what passed in his mind, between the time of my argument",Dracula
345,"with him to-day and his resumption of fly-catching, it might afford us a",Dracula
345,valuable clue. He is now seemingly quiet for a spell.... Is he?---- That,Dracula
345,wild yell seemed to come from his room....,Dracula
345,,Dracula
345,       *       *       *       *       *,Dracula
345,,Dracula
345,The attendant came bursting into my room and told me that Renfield had,Dracula
345,somehow met with some accident. He had heard him yell; and when he went,Dracula
345,"to him found him lying on his face on the floor, all covered with blood.",Dracula
345,I must go at once....,Dracula
345,,Dracula
345,,Dracula
345,,Dracula
345,,Dracula
345,CHAPTER XXI,Dracula
345,,Dracula
345,DR. SEWARD'S DIARY,Dracula
345,,Dracula
345,,Dracula
345,"_3 October._--Let me put down with exactness all that happened, as well",Dracula
345,"as I can remember it, since last I made an entry. Not a detail that I",Dracula
345,can recall must be forgotten; in all calmness I must proceed.,Dracula
345,,Dracula
345,When I came to Renfield's room I found him lying on the floor on his,Dracula
345,"left side in a glittering pool of blood. When I went to move him, it",Dracula
345,became at once apparent that he had received some terrible injuries;,Dracula
345,there seemed none of that unity of purpose between the parts of the body,Dracula
345,which marks even lethargic sanity. As the face was exposed I could see,Dracula
345,"that it was horribly bruised, as though it had been beaten against the",Dracula
345,floor--indeed it was from the face wounds that the pool of blood,Dracula
345,originated. The attendant who was kneeling beside the body said to me as,Dracula
345,we turned him over:--,Dracula
345,,Dracula
345,"""I think, sir, his back is broken. See, both his right arm and leg and",Dracula
345,"the whole side of his face are paralysed."" How such a thing could have",Dracula
345,happened puzzled the attendant beyond measure. He seemed quite,Dracula
345,"bewildered, and his brows were gathered in as he said:--",Dracula
345,,Dracula
345,"""I can't understand the two things. He could mark his face like that by",Dracula
345,beating his own head on the floor. I saw a young woman do it once at the,Dracula
345,Eversfield Asylum before anyone could lay hands on her. And I suppose he,Dracula
345,"might have broke his neck by falling out of bed, if he got in an awkward",Dracula
345,kink. But for the life of me I can't imagine how the two things,Dracula
345,"occurred. If his back was broke, he couldn't beat his head; and if his",Dracula
345,"face was like that before the fall out of bed, there would be marks of",Dracula
345,"it."" I said to him:--",Dracula
345,,Dracula
345,"""Go to Dr. Van Helsing, and ask him to kindly come here at once. I want",Dracula
345,"him without an instant's delay."" The man ran off, and within a few",Dracula
345,"minutes the Professor, in his dressing gown and slippers, appeared. When",Dracula
345,"he saw Renfield on the ground, he looked keenly at him a moment, and",Dracula
345,"then turned to me. I think he recognised my thought in my eyes, for he",Dracula
345,"said very quietly, manifestly for the ears of the attendant:--",Dracula
345,,Dracula
345,"""Ah, a sad accident! He will need very careful watching, and much",Dracula
345,attention. I shall stay with you myself; but I shall first dress myself.,Dracula
345,"If you will remain I shall in a few minutes join you.""",Dracula
345,,Dracula
345,The patient was now breathing stertorously and it was easy to see that,Dracula
345,he had suffered some terrible injury. Van Helsing returned with,Dracula
345,"extraordinary celerity, bearing with him a surgical case. He had",Dracula
345,"evidently been thinking and had his mind made up; for, almost before he",Dracula
345,"looked at the patient, he whispered to me:--",Dracula
345,,Dracula
345,"""Send the attendant away. We must be alone with him when he becomes",Dracula
345,"conscious, after the operation."" So I said:--",Dracula
345,,Dracula
345,"""I think that will do now, Simmons. We have done all that we can at",Dracula
345,"present. You had better go your round, and Dr. Van Helsing will operate.",Dracula
345,"Let me know instantly if there be anything unusual anywhere.""",Dracula
345,,Dracula
345,"The man withdrew, and we went into a strict examination of the patient.",Dracula
345,The wounds of the face was superficial; the real injury was a depressed,Dracula
345,"fracture of the skull, extending right up through the motor area. The",Dracula
345,Professor thought a moment and said:--,Dracula
345,,Dracula
345,"""We must reduce the pressure and get back to normal conditions, as far",Dracula
345,as can be; the rapidity of the suffusion shows the terrible nature of,Dracula
345,his injury. The whole motor area seems affected. The suffusion of the,Dracula
345,"brain will increase quickly, so we must trephine at once or it may be",Dracula
345,"too late."" As he was speaking there was a soft tapping at the door. I",Dracula
345,"went over and opened it and found in the corridor without, Arthur and",Dracula
345,Quincey in pajamas and slippers: the former spoke:--,Dracula
345,,Dracula
345,"""I heard your man call up Dr. Van Helsing and tell him of an accident.",Dracula
345,So I woke Quincey or rather called for him as he was not asleep. Things,Dracula
345,are moving too quickly and too strangely for sound sleep for any of us,Dracula
345,these times. I've been thinking that to-morrow night will not see things,Dracula
345,as they have been. We'll have to look back--and forward a little more,Dracula
345,"than we have done. May we come in?"" I nodded, and held the door open",Dracula
345,till they had entered; then I closed it again. When Quincey saw the,Dracula
345,"attitude and state of the patient, and noted the horrible pool on the",Dracula
345,"floor, he said softly:--",Dracula
345,,Dracula
345,"""My God! what has happened to him? Poor, poor devil!"" I told him",Dracula
345,"briefly, and added that we expected he would recover consciousness after",Dracula
345,"the operation--for a short time, at all events. He went at once and sat",Dracula
345,"down on the edge of the bed, with Godalming beside him; we all watched",Dracula
345,in patience.,Dracula
345,,Dracula
345,"""We shall wait,"" said Van Helsing, ""just long enough to fix the best",Dracula
345,"spot for trephining, so that we may most quickly and perfectly remove",Dracula
345,"the blood clot; for it is evident that the hæmorrhage is increasing.""",Dracula
345,,Dracula
345,The minutes during which we waited passed with fearful slowness. I had a,Dracula
345,"horrible sinking in my heart, and from Van Helsing's face I gathered",Dracula
345,that he felt some fear or apprehension as to what was to come. I dreaded,Dracula
345,the words that Renfield might speak. I was positively afraid to think;,Dracula
345,"but the conviction of what was coming was on me, as I have read of men",Dracula
345,who have heard the death-watch. The poor man's breathing came in,Dracula
345,uncertain gasps. Each instant he seemed as though he would open his eyes,Dracula
345,"and speak; but then would follow a prolonged stertorous breath, and he",Dracula
345,would relapse into a more fixed insensibility. Inured as I was to sick,Dracula
345,"beds and death, this suspense grew, and grew upon me. I could almost",Dracula
345,hear the beating of my own heart; and the blood surging through my,Dracula
345,temples sounded like blows from a hammer. The silence finally became,Dracula
345,"agonising. I looked at my companions, one after another, and saw from",Dracula
345,their flushed faces and damp brows that they were enduring equal,Dracula
345,"torture. There was a nervous suspense over us all, as though overhead",Dracula
345,some dread bell would peal out powerfully when we should least expect,Dracula
345,it.,Dracula
345,,Dracula
